Id,airline_sentiment,airline,text,retweet_count,user_timezone
6422,positive,United,"@united Thank you but the person in Houston could only get me a flight routing through Newark, NJ and I'm going to SFO",0,Pacific Time (US & Canada)
1736,negative,US Airways,"@USAirways @marvinatorsb thnk you for response,all flights were full, couldn't get out until tmrw, had to Cancelled Flight and go w/other airline",0,
7619,positive,Delta,@JetBlue you guys rock!! http://t.co/LA397zaoAY,0,Eastern Time (US & Canada)
7948,positive,US Airways,@USAirways thank you!!!,0,Pacific Time (US & Canada)
6897,positive,Southwest,@SouthwestAir thank you!,0,
6651,positive,United,"@united we had a wonderful flight attendant named Leah that was with us from lga to den, then den to anchorage!",0,Eastern Time (US & Canada)
633,negative,United,"@united and don't hope for me having a nicer flight some other time, try to do things right. You sold me those tickets with that connetion",0,Buenos Aires
498,negative,United,@united why do I have to go thru the details of the flight I want w/ the recording to then repeat ALL when a real person gets on the line?,0,
2985,negative,US Airways,"@USAirways @AmericanAir hey guys, due to some horrible customer service issues is there any way I can get a checked bag credit?",0,Eastern Time (US & Canada)
2463,negative,Southwest,@SouthwestAir sat on a plane for 2+ hrs on 2/15! Then we finally took off.. :(,0,
7365,positive,Delta,“@JetBlue: Our fleet's on fleek. http://t.co/g12sn5qsqZ”- no... Yall better than this,0,
637,negative,American,@AmericanAir Can't get thru by phone to use a credit that's about to expire! #frustrated #aa.com,0,
720,negative,US Airways,"@USAirways truly been the worst experience this weekend. Delayed, rerouted 3x, now not boarding A 715 flight and says flight is ""on time""",0,Eastern Time (US & Canada)
6107,positive,Virgin America,@VirginAmerica So excited for my first cross country flight LAX to MCO I've heard nothing but great things about Virgin America. #29DaysToGo,0,Pacific Time (US & Canada)
288,negative,Southwest,@SouthwestAir surprise surprise more delays. Seems to be the norm.  Broken down equipment.,0,Arizona
757,negative,American,"@AmericanAir @loganex except if you call now you'll get the same message. Trust me, I've tried.",0,
7243,positive,Southwest,@SouthwestAir all good now. Going to make it to Boston on time. I'm actually on your wifi right now,0,
6611,positive,United,@united pleasantly surprised with quality of service and flight.Flew LGA-CLE-DEN. Friendly crew. Love the concept of #byod #worksnicely,0,London
449,negative,United,@united why I won't check my carry on. Watched a handler throw this bag -- miss the conveyer belt -- sat there 10 min http://t.co/lyoocx5mSH,1,Central Time (US & Canada)
596,negative,US Airways,"@USAirways I don't mind waiting, I mind waiting on a plane, when I shouldn't have had to.  The airport has more room and you know.. food!",0,
7256,positive,Southwest,@SouthwestAir thank you :-),0,
1068,negative,United,@united 5.5hrs Late Flightr and you still can't figure it out. Random text updates. #embarrassing #ua3728 http://t.co/vFTUyJh45X,1,Eastern Time (US & Canada)
1942,negative,Southwest,@SouthwestAir I was trying to find airfare for my family.  Your prices are ridiculous!  Almost $1000 more than @USAirways. #notmadeofmoney,0,
1647,negative,United,"@united By the way, a simple apology goes a long way, even if it's a hollow one. It's obvious that you don't care about me or my well-being,",0,Pacific Time (US & Canada)
494,negative,United,"@united broken light, 35 mins to get bridge to gate, airplane parked wrong , bathroom not emptied last night....your airline in last 3 hrs",0,Atlantic Time (Canada)
2700,negative,American,@AmericanAir Flight 4606 from MEM to DCA delayed 6 hours! Now holding breath while they keep me trapped 3 hours to de-ice. #scareair,0,Central Time (US & Canada)
1700,negative,United,"@united your ""customer service"" team in manilla is absolute shit. I can't even get a supervisor without being out back on hold?!",0,
7019,positive,Southwest,@SouthwestAir yeah haha. Never been in one. It's expensive 😂😂 and we will!!!!! So much fun! #destinationdragons,0,Central Time (US & Canada)
7402,positive,Delta,@JetBlue The chairs could use some TLC. And more power outlets in the area would be a bonus. Headed to @UniversalORL !,0,Eastern Time (US & Canada)
2942,negative,US Airways,@USAirways now you have over 50 people in line. This is stupid!!! What the heck!,0,Arizona
7142,positive,Southwest,@SouthwestAir iPhone app now has passbook support! Whoot! It's the little things in life... 😜,0,Pacific Time (US & Canada)
2518,negative,United,@united can't believe United can't find someone to just simply check a seat back for a missing passport. Loved United but debating choice,0,Quito
2123,negative,American,@AmericanAir Unbelievable that I cannot even wait on hold to speak to a human being to resolve my issue!!!!!!!! The system simply hangs up!,0,Central Time (US & Canada)
7063,positive,Southwest,@SouthwestAir Hi! I ❤️ your company and fly all the time. I was wondering if you could please share this link &amp; read! http://t.co/lO6LghPcdU,0,
86,negative,United,@united i got email that my reservations got Cancelled Flightled and i will be refunded.  Nothing got refunded as of yet,0,
2308,negative,US Airways,@USAirways Hey. I hve Cancelled Flightled flght &amp; on hold for 30 min nw 4 rebook. Website not working. Can u give me some insight if I DM conf #?,0,Eastern Time (US & Canada)
2677,negative,United,@united pushing five hours and my time is worth nothing to you. reFlight Booking Problems not an option unfortunately.,0,Central Time (US & Canada)
7423,positive,Delta,@JetBlue thank you for getting me home. And despite all odds I have reunited with my delinquent Southwest luggage. Now homeward,0,Eastern Time (US & Canada)
8037,positive,US Airways,@USAirways Will do :),0,Central Time (US & Canada)
2594,negative,United,"I will, if you can show me where this new program is beneficial to your longstanding loyal consumers... @united",0,Quito
1029,negative,Delta,@JetBlue now we are delayed until 1:02! This is ridiculous,0,Eastern Time (US & Canada)
136,negative,US Airways,"@USAirways @MarciaVeronicaa she missed her uncle's funeral, and you ""hope"" they can find another flight. That's very considerate of you.",0,Central Time (US & Canada)
2876,negative,US Airways,"@USAirways 30 min delay for mechanics to replace rivets. 30 mins Late Flightr, turns out mechanics had wrong size rivets. 35 more mins. Pathetic",0,Quito
2144,negative,Delta,@JetBlue Sure did go south after breakfast though! Delayed three hours. :( :( :(,0,Eastern Time (US & Canada)
6880,positive,Southwest,@SouthwestAir #RedCarpet Southwest Companion Pass would be great!,0,Pacific Time (US & Canada)
1200,negative,American,"@AmericanAir I fly American because of family but severe weather excuse so I can't call to make change, why have a computer if u cant modify",0,
2025,negative,United,@united Adding reservation to iOS app doesn't show up on desktop site when logged in. And miles can't be redeemed for upgrades thru your app,0,Indiana (East)
621,negative,US Airways,@USAirways [Part 2 of 2] she tried calling cust serv and the system hung up and her. Twice. Are you having system issues? Please advise.,0,Eastern Time (US & Canada)
7922,positive,US Airways,@USAirways thanks to the whole team for an on-time flight despite inclement weather http://t.co/eQePkkPSXM,0,Eastern Time (US & Canada)
566,negative,Delta,@JetBlue and stranded passengers aren't being helped to get another flight?,0,Pacific Time (US & Canada)
6383,positive,United,@united you have a guy named Otis at ORD that knows what #customerservice is. he was able to get my bag to me. I upgraded just to be sure,0,Central Time (US & Canada)
1837,negative,United,@United how is it that I book a flight with a reserved seat and then go to check in and find out I have no seat?  WTF.,0,Mountain Time (US & Canada)
1334,negative,US Airways,@USAirways  I will never fly us airways again.,0,
6952,positive,Southwest,"@SouthwestAir Sent your way, thanks for the help.",0,Mountain Time (US & Canada)
8242,positive,American,"@AmericanAir @BoeingAirplanes I really would love to experience first class on that plane,looks stunning!",0,Helsinki
2099,negative,Virgin America,"@VirginAmerica just landed in LAX, an hour after I should of been here. Your no Late Flight bag check is not business travel friendly #nomorevirgin",0,Pacific Time (US & Canada)
1688,negative,Southwest,"@SouthwestAir where are our bags?
We have a tv show to film!!",0,Central Time (US & Canada)
745,negative,American,@AmericanAir Can care less if youre without your bags for a day or a week! Ive been 3 stories in the last 3 hours...I WANT MY BAG!,0,Quito
2330,negative,US Airways,"@USAirways it is the same passenger, just her maiden name ended up as last name through online Flight Booking Problems.  Yes, understand non transferable",0,
2187,negative,US Airways,@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.,0,Eastern Time (US & Canada)
195,negative,United,@united EVERYTIME I fly UR airline I hate you even more ! Thanks for the terrible service on flight 1071,0,
1152,negative,Delta,"@JetBlue That makes sense. It sucks, though, because now I'll be stuck in the airport for 5+ hours and Late Flight to my meeting.",0,Central Time (US & Canada)
6855,positive,Southwest,@SouthwestAir loved it!,0,
802,negative,United,@united UNBELIEVABLY DISAPPOINTED. DELAY AFTER DELAY. STOP MESSING WITH MY LIFE.,1,Eastern Time (US & Canada)
2350,negative,American,@AmericanAir I DMed you my AA &amp; phone #s &amp; you can't have someone call me? What was the point of your response? You didn't resolve anything!,0,Central Time (US & Canada)
8382,positive,American,@AmericanAir Got my bags this morning! Thanks!,0,
7887,positive,US Airways,"@USAirways thanks for the reply. On a good note, the pilot nailed the landing. Seriously. Kudos.",0,Pacific Time (US & Canada)
7752,positive,Delta,@JetBlue thanks!,0,Pacific Time (US & Canada)
2068,negative,United,@united No wonder the cabin is filthy. #badservice,0,Pacific Time (US & Canada)
2907,negative,US Airways,"Too little, too Late Flight. You suck RT @USAirways: @mitchsunderland Oh no, Mitchell. Our agents are happy to offer you available options.",0,London
6786,positive,Southwest,"@SouthwestAir Katie, Gate C47, Denver International, fantastic customer service helping me and 2 new flyers; thx for amazing staff!",0,
644,negative,United,@united no. U guys suck. I'll never fly with u again. And ur supervisors suck too.,0,Pacific Time (US & Canada)
7701,positive,Delta,@JetBlue thank you!!,0,
6545,positive,United,@united can't wait!!! 787!!! @tpallini http://t.co/oDlall5eDH,0,
8077,positive,US Airways,"@USAirways @AmericanAir @SVLLINDIA provides you the best logistics experience for people all over India.
#Mumbai #Surat #NaviMumbai",0,
120,negative,United,"@United Your customer service for Mileage Plus customers is a disgrace. I just spent 45 min on the phone to reset a pin number, with no luck",0,Eastern Time (US & Canada)
1777,negative,US Airways,"@USAirways Website won't let me change online even though airline issued travel advisory, now on hold for 50 minutes. Help.",0,Arizona
2981,negative,Delta,"@JetBlue if u want to be helpful save me the trip from Westchester Cty to JFK, plus parking - my info is in the photo http://t.co/JI7xkS2jkk",0,Eastern Time (US & Canada)
